Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
12/28/2020 2:19:56 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:56 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:56 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:56 PM,System.Runtime,ThreadPool Thread Count,Metric,6
12/28/2020 2:19:56 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12/28/2020 2:19:56 PM,System.Runtime,ThreadPool Queue Length,Metric,0
12/28/2020 2:19:56 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12/28/2020 2:19:56 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12/28/2020 2:19:56 PM,System.Runtime,Number of Active Timers,Metric,2
12/28/2020 2:19:56 PM,System.Runtime,GC Fragmentation (%),Metric,21.5957509128898
12/28/2020 2:19:56 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12/28/2020 2:19:56 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
12/28/2020 2:19:56 PM,System.Runtime,Gen 0 Size (B),Metric,949944
12/28/2020 2:19:56 PM,System.Runtime,Gen 1 Size (B),Metric,1072232
12/28/2020 2:19:56 PM,System.Runtime,Gen 2 Size (B),Metric,24
12/28/2020 2:19:56 PM,System.Runtime,LOH Size (B),Metric,2074656
12/28/2020 2:19:56 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,24
12/28/2020 2:19:56 PM,System.Runtime,Number of Assemblies Loaded,Metric,82
12/28/2020 2:19:56 PM,System.Runtime,IL Bytes Jitted (B),Metric,239517
12/28/2020 2:19:56 PM,System.Runtime,Number of Methods Jitted,Metric,3160
12/28/2020 2:19:56 PM,Wrox.ProCSharp.MetricsSample,Total Requests,Metric,18
12/28/2020 2:19:56 PM,Wrox.ProCSharp.MetricsSample,Current Requests (Count / 1 sec),Rate,0
12/28/2020 2:19:56 PM,Wrox.ProCSharp.MetricsSample,Request duration (ms),Metric,0
12/28/2020 2:19:56 PM,Wrox.ProCSharp.MetricsSample,Errors (Count / 1 sec),Rate,0
12/28/2020 2:19:56 PM,System.Runtime,CPU Usage (%),Metric,0
12/28/2020 2:19:57 PM,System.Runtime,Working Set (MB),Metric,64
12/28/2020 2:19:57 PM,System.Runtime,GC Heap Size (MB),Metric,4
12/28/2020 2:19:57 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,ThreadPool Thread Count,Metric,6
12/28/2020 2:19:57 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,ThreadPool Queue Length,Metric,0
12/28/2020 2:19:57 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,Number of Active Timers,Metric,2
12/28/2020 2:19:57 PM,System.Runtime,GC Fragmentation (%),Metric,21.5957509128898
12/28/2020 2:19:57 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
12/28/2020 2:19:57 PM,System.Runtime,Gen 0 Size (B),Metric,949944
12/28/2020 2:19:57 PM,System.Runtime,Gen 1 Size (B),Metric,1072232
12/28/2020 2:19:57 PM,System.Runtime,Gen 2 Size (B),Metric,24
12/28/2020 2:19:57 PM,System.Runtime,LOH Size (B),Metric,2074656
12/28/2020 2:19:57 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,24
12/28/2020 2:19:57 PM,System.Runtime,Number of Assemblies Loaded,Metric,82
12/28/2020 2:19:57 PM,System.Runtime,IL Bytes Jitted (B),Metric,239517
12/28/2020 2:19:57 PM,System.Runtime,Number of Methods Jitted,Metric,3160
12/28/2020 2:19:57 PM,Wrox.ProCSharp.MetricsSample,Total Requests,Metric,18
12/28/2020 2:19:57 PM,Wrox.ProCSharp.MetricsSample,Current Requests (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,Wrox.ProCSharp.MetricsSample,Request duration (ms),Metric,0
12/28/2020 2:19:57 PM,Wrox.ProCSharp.MetricsSample,Errors (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,CPU Usage (%),Metric,0
12/28/2020 2:19:57 PM,System.Runtime,Working Set (MB),Metric,64
12/28/2020 2:19:57 PM,System.Runtime,GC Heap Size (MB),Metric,4
12/28/2020 2:19:57 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,ThreadPool Thread Count,Metric,6
12/28/2020 2:19:57 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,ThreadPool Queue Length,Metric,0
12/28/2020 2:19:57 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12/28/2020 2:19:57 PM,System.Runtime,Number of Active Timers,Metric,2
12/28/2020 2:19:57 PM,System.Runtime,GC Fragmentation (%),Metric,21.5957509128898
12/28/2020 2:19:57 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
12/28/2020 2:19:57 PM,System.Runtime,Gen 0 Size (B),Metric,949944
12/28/2020 2:19:57 PM,System.Runtime,Gen 1 Size (B),Metric,1072232
12/28/2020 2:19:57 PM,System.Runtime,Gen 2 Size (B),Metric,24
12/28/2020 2:19:57 PM,System.Runtime,LOH Size (B),Metric,2074656
12/28/2020 2:19:57 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,24
12/28/2020 2:19:57 PM,System.Runtime,Number of Assemblies Loaded,Metric,82
12/28/2020 2:19:57 PM,System.Runtime,IL Bytes Jitted (B),Metric,239517
12/28/2020 2:19:57 PM,System.Runtime,Number of Methods Jitted,Metric,3160
12/28/2020 2:19:57 PM,Wrox.ProCSharp.MetricsSample,Total Requests,Metric,18
12/28/2020 2:19:57 PM,Wrox.ProCSharp.MetricsSample,Current Requests (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,Wrox.ProCSharp.MetricsSample,Request duration (ms),Metric,0
12/28/2020 2:19:57 PM,Wrox.ProCSharp.MetricsSample,Errors (Count / 1 sec),Rate,0
12/28/2020 2:19:57 PM,System.Runtime,CPU Usage (%),Metric,0
12/28/2020 2:19:59 PM,System.Runtime,Working Set (MB),Metric,64
12/28/2020 2:19:59 PM,System.Runtime,GC Heap Size (MB),Metric,4
12/28/2020 2:19:59 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,ThreadPool Thread Count,Metric,6
12/28/2020 2:19:59 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,ThreadPool Queue Length,Metric,0
12/28/2020 2:19:59 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12/28/2020 2:19:59 PM,System.Runtime,Number of Active Timers,Metric,2
12/28/2020 2:19:59 PM,System.Runtime,GC Fragmentation (%),Metric,21.5957509128898
12/28/2020 2:19:59 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
12/28/2020 2:19:59 PM,System.Runtime,Gen 0 Size (B),Metric,949944
12/28/2020 2:19:59 PM,System.Runtime,Gen 1 Size (B),Metric,1072232
12/28/2020 2:19:59 PM,System.Runtime,Gen 2 Size (B),Metric,24
12/28/2020 2:19:59 PM,System.Runtime,LOH Size (B),Metric,2074656
12/28/2020 2:19:59 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,24
12/28/2020 2:19:59 PM,System.Runtime,Number of Assemblies Loaded,Metric,82
12/28/2020 2:19:59 PM,System.Runtime,IL Bytes Jitted (B),Metric,239517
12/28/2020 2:19:59 PM,System.Runtime,Number of Methods Jitted,Metric,3160
12/28/2020 2:19:59 PM,Wrox.ProCSharp.MetricsSample,Total Requests,Metric,18
12/28/2020 2:19:59 PM,Wrox.ProCSharp.MetricsSample,Current Requests (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,Wrox.ProCSharp.MetricsSample,Request duration (ms),Metric,0
12/28/2020 2:19:59 PM,Wrox.ProCSharp.MetricsSample,Errors (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,CPU Usage (%),Metric,0
12/28/2020 2:19:59 PM,System.Runtime,Working Set (MB),Metric,64
12/28/2020 2:19:59 PM,System.Runtime,GC Heap Size (MB),Metric,4
12/28/2020 2:19:59 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,ThreadPool Thread Count,Metric,6
12/28/2020 2:19:59 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,ThreadPool Queue Length,Metric,0
12/28/2020 2:19:59 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12/28/2020 2:19:59 PM,System.Runtime,Number of Active Timers,Metric,2
12/28/2020 2:19:59 PM,System.Runtime,GC Fragmentation (%),Metric,21.5957509128898
12/28/2020 2:19:59 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
12/28/2020 2:19:59 PM,System.Runtime,Gen 0 Size (B),Metric,949944
12/28/2020 2:19:59 PM,System.Runtime,Gen 1 Size (B),Metric,1072232
12/28/2020 2:19:59 PM,System.Runtime,Gen 2 Size (B),Metric,24
12/28/2020 2:19:59 PM,System.Runtime,LOH Size (B),Metric,2074656
12/28/2020 2:19:59 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,24
12/28/2020 2:19:59 PM,System.Runtime,Number of Assemblies Loaded,Metric,82
12/28/2020 2:19:59 PM,System.Runtime,IL Bytes Jitted (B),Metric,239517
12/28/2020 2:19:59 PM,System.Runtime,Number of Methods Jitted,Metric,3160
12/28/2020 2:19:59 PM,Wrox.ProCSharp.MetricsSample,Total Requests,Metric,18
12/28/2020 2:19:59 PM,Wrox.ProCSharp.MetricsSample,Current Requests (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,Wrox.ProCSharp.MetricsSample,Request duration (ms),Metric,0
12/28/2020 2:19:59 PM,Wrox.ProCSharp.MetricsSample,Errors (Count / 1 sec),Rate,0
12/28/2020 2:19:59 PM,System.Runtime,CPU Usage (%),Metric,0
12/28/2020 2:20:01 PM,System.Runtime,Working Set (MB),Metric,64
12/28/2020 2:20:01 PM,System.Runtime,GC Heap Size (MB),Metric,4
12/28/2020 2:20:01 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,ThreadPool Thread Count,Metric,6
12/28/2020 2:20:01 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,ThreadPool Queue Length,Metric,0
12/28/2020 2:20:01 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,Number of Active Timers,Metric,2
12/28/2020 2:20:01 PM,System.Runtime,GC Fragmentation (%),Metric,21.5957509128898
12/28/2020 2:20:01 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
12/28/2020 2:20:01 PM,System.Runtime,Gen 0 Size (B),Metric,949944
12/28/2020 2:20:01 PM,System.Runtime,Gen 1 Size (B),Metric,1072232
12/28/2020 2:20:01 PM,System.Runtime,Gen 2 Size (B),Metric,24
12/28/2020 2:20:01 PM,System.Runtime,LOH Size (B),Metric,2074656
12/28/2020 2:20:01 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,24
12/28/2020 2:20:01 PM,System.Runtime,Number of Assemblies Loaded,Metric,82
12/28/2020 2:20:01 PM,System.Runtime,IL Bytes Jitted (B),Metric,239517
12/28/2020 2:20:01 PM,System.Runtime,Number of Methods Jitted,Metric,3160
12/28/2020 2:20:01 PM,Wrox.ProCSharp.MetricsSample,Total Requests,Metric,18
12/28/2020 2:20:01 PM,Wrox.ProCSharp.MetricsSample,Current Requests (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,Wrox.ProCSharp.MetricsSample,Request duration (ms),Metric,0
12/28/2020 2:20:01 PM,Wrox.ProCSharp.MetricsSample,Errors (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,CPU Usage (%),Metric,0
12/28/2020 2:20:01 PM,System.Runtime,Working Set (MB),Metric,64
12/28/2020 2:20:01 PM,System.Runtime,GC Heap Size (MB),Metric,4
12/28/2020 2:20:01 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,ThreadPool Thread Count,Metric,6
12/28/2020 2:20:01 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,ThreadPool Queue Length,Metric,0
12/28/2020 2:20:01 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12/28/2020 2:20:01 PM,System.Runtime,Number of Active Timers,Metric,2
12/28/2020 2:20:01 PM,System.Runtime,GC Fragmentation (%),Metric,21.5957509128898
12/28/2020 2:20:01 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
12/28/2020 2:20:01 PM,System.Runtime,Gen 0 Size (B),Metric,949944
12/28/2020 2:20:01 PM,System.Runtime,Gen 1 Size (B),Metric,1072232
12/28/2020 2:20:01 PM,System.Runtime,Gen 2 Size (B),Metric,24
12/28/2020 2:20:01 PM,System.Runtime,LOH Size (B),Metric,2074656
12/28/2020 2:20:01 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,24
12/28/2020 2:20:01 PM,System.Runtime,Number of Assemblies Loaded,Metric,82
12/28/2020 2:20:01 PM,System.Runtime,IL Bytes Jitted (B),Metric,239517
12/28/2020 2:20:01 PM,System.Runtime,Number of Methods Jitted,Metric,3160
12/28/2020 2:20:01 PM,Wrox.ProCSharp.MetricsSample,Total Requests,Metric,18
12/28/2020 2:20:01 PM,Wrox.ProCSharp.MetricsSample,Current Requests (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,Wrox.ProCSharp.MetricsSample,Request duration (ms),Metric,0
12/28/2020 2:20:01 PM,Wrox.ProCSharp.MetricsSample,Errors (Count / 1 sec),Rate,0
12/28/2020 2:20:01 PM,System.Runtime,CPU Usage (%),Metric,0
12/28/2020 2:20:03 PM,System.Runtime,Working Set (MB),Metric,64
12/28/2020 2:20:03 PM,System.Runtime,GC Heap Size (MB),Metric,4
12/28/2020 2:20:03 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:03 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:03 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:03 PM,System.Runtime,ThreadPool Thread Count,Metric,5
12/28/2020 2:20:03 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12/28/2020 2:20:03 PM,System.Runtime,ThreadPool Queue Length,Metric,0
12/28/2020 2:20:03 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1
12/28/2020 2:20:03 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,7504
12/28/2020 2:20:03 PM,System.Runtime,Number of Active Timers,Metric,2
12/28/2020 2:20:03 PM,System.Runtime,GC Fragmentation (%),Metric,21.5957509128898
12/28/2020 2:20:03 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12/28/2020 2:20:03 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
12/28/2020 2:20:03 PM,System.Runtime,Gen 0 Size (B),Metric,949944
12/28/2020 2:20:03 PM,System.Runtime,Gen 1 Size (B),Metric,1072232
12/28/2020 2:20:03 PM,System.Runtime,Gen 2 Size (B),Metric,24
12/28/2020 2:20:03 PM,System.Runtime,LOH Size (B),Metric,2074656
12/28/2020 2:20:03 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,24
12/28/2020 2:20:03 PM,System.Runtime,Number of Assemblies Loaded,Metric,82
12/28/2020 2:20:03 PM,System.Runtime,IL Bytes Jitted (B),Metric,239517
12/28/2020 2:20:03 PM,System.Runtime,Number of Methods Jitted,Metric,3160
12/28/2020 2:20:03 PM,Wrox.ProCSharp.MetricsSample,Total Requests,Metric,18
12/28/2020 2:20:03 PM,Wrox.ProCSharp.MetricsSample,Current Requests (Count / 1 sec),Rate,0
12/28/2020 2:20:03 PM,Wrox.ProCSharp.MetricsSample,Request duration (ms),Metric,0
12/28/2020 2:20:03 PM,Wrox.ProCSharp.MetricsSample,Errors (Count / 1 sec),Rate,0
12/28/2020 2:20:03 PM,System.Runtime,CPU Usage (%),Metric,0
12/28/2020 2:20:04 PM,System.Runtime,Working Set (MB),Metric,64
12/28/2020 2:20:04 PM,System.Runtime,GC Heap Size (MB),Metric,4
12/28/2020 2:20:04 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:04 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:04 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:04 PM,System.Runtime,ThreadPool Thread Count,Metric,5
12/28/2020 2:20:04 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12/28/2020 2:20:04 PM,System.Runtime,ThreadPool Queue Length,Metric,0
12/28/2020 2:20:04 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12/28/2020 2:20:04 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12/28/2020 2:20:04 PM,System.Runtime,Number of Active Timers,Metric,2
12/28/2020 2:20:04 PM,System.Runtime,GC Fragmentation (%),Metric,21.5957509128898
12/28/2020 2:20:04 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12/28/2020 2:20:04 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
12/28/2020 2:20:04 PM,System.Runtime,Gen 0 Size (B),Metric,949944
12/28/2020 2:20:04 PM,System.Runtime,Gen 1 Size (B),Metric,1072232
12/28/2020 2:20:04 PM,System.Runtime,Gen 2 Size (B),Metric,24
12/28/2020 2:20:04 PM,System.Runtime,LOH Size (B),Metric,2074656
12/28/2020 2:20:04 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,24
12/28/2020 2:20:04 PM,System.Runtime,Number of Assemblies Loaded,Metric,82
12/28/2020 2:20:04 PM,System.Runtime,IL Bytes Jitted (B),Metric,239517
12/28/2020 2:20:04 PM,System.Runtime,Number of Methods Jitted,Metric,3160
12/28/2020 2:20:04 PM,Wrox.ProCSharp.MetricsSample,Total Requests,Metric,18
12/28/2020 2:20:04 PM,Wrox.ProCSharp.MetricsSample,Current Requests (Count / 1 sec),Rate,0
12/28/2020 2:20:04 PM,Wrox.ProCSharp.MetricsSample,Request duration (ms),Metric,0
12/28/2020 2:20:04 PM,Wrox.ProCSharp.MetricsSample,Errors (Count / 1 sec),Rate,0
12/28/2020 2:20:04 PM,System.Runtime,CPU Usage (%),Metric,0
12/28/2020 2:20:05 PM,System.Runtime,Working Set (MB),Metric,64
12/28/2020 2:20:05 PM,System.Runtime,GC Heap Size (MB),Metric,4
12/28/2020 2:20:05 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,System.Runtime,ThreadPool Thread Count,Metric,5
12/28/2020 2:20:05 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,System.Runtime,ThreadPool Queue Length,Metric,0
12/28/2020 2:20:05 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12/28/2020 2:20:05 PM,System.Runtime,Number of Active Timers,Metric,2
12/28/2020 2:20:05 PM,System.Runtime,GC Fragmentation (%),Metric,21.5957509128898
12/28/2020 2:20:05 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
12/28/2020 2:20:05 PM,System.Runtime,Gen 0 Size (B),Metric,949944
12/28/2020 2:20:05 PM,System.Runtime,Gen 1 Size (B),Metric,1072232
12/28/2020 2:20:05 PM,System.Runtime,Gen 2 Size (B),Metric,24
12/28/2020 2:20:05 PM,System.Runtime,LOH Size (B),Metric,2074656
12/28/2020 2:20:05 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,24
12/28/2020 2:20:05 PM,System.Runtime,Number of Assemblies Loaded,Metric,82
12/28/2020 2:20:05 PM,System.Runtime,IL Bytes Jitted (B),Metric,239517
12/28/2020 2:20:05 PM,System.Runtime,Number of Methods Jitted,Metric,3160
12/28/2020 2:20:05 PM,Wrox.ProCSharp.MetricsSample,Total Requests,Metric,18
12/28/2020 2:20:05 PM,Wrox.ProCSharp.MetricsSample,Current Requests (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,Wrox.ProCSharp.MetricsSample,Request duration (ms),Metric,0
12/28/2020 2:20:05 PM,Wrox.ProCSharp.MetricsSample,Errors (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,System.Runtime,CPU Usage (%),Metric,0
12/28/2020 2:20:05 PM,System.Runtime,Working Set (MB),Metric,64
12/28/2020 2:20:05 PM,System.Runtime,GC Heap Size (MB),Metric,4
12/28/2020 2:20:05 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,System.Runtime,ThreadPool Thread Count,Metric,5
12/28/2020 2:20:05 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,2
12/28/2020 2:20:05 PM,System.Runtime,ThreadPool Queue Length,Metric,0
12/28/2020 2:20:05 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1
12/28/2020 2:20:05 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,16320
12/28/2020 2:20:05 PM,System.Runtime,Number of Active Timers,Metric,3
12/28/2020 2:20:05 PM,System.Runtime,GC Fragmentation (%),Metric,21.5957509128898
12/28/2020 2:20:05 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
12/28/2020 2:20:05 PM,System.Runtime,Gen 0 Size (B),Metric,949944
12/28/2020 2:20:05 PM,System.Runtime,Gen 1 Size (B),Metric,1072232
12/28/2020 2:20:05 PM,System.Runtime,Gen 2 Size (B),Metric,24
12/28/2020 2:20:05 PM,System.Runtime,LOH Size (B),Metric,2074656
12/28/2020 2:20:05 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,24
12/28/2020 2:20:05 PM,System.Runtime,Number of Assemblies Loaded,Metric,82
12/28/2020 2:20:05 PM,System.Runtime,IL Bytes Jitted (B),Metric,239517
12/28/2020 2:20:05 PM,System.Runtime,Number of Methods Jitted,Metric,3160
12/28/2020 2:20:05 PM,Wrox.ProCSharp.MetricsSample,Total Requests,Metric,19
12/28/2020 2:20:05 PM,Wrox.ProCSharp.MetricsSample,Current Requests (Count / 1 sec),Rate,1
12/28/2020 2:20:05 PM,Wrox.ProCSharp.MetricsSample,Request duration (ms),Metric,0
12/28/2020 2:20:05 PM,Wrox.ProCSharp.MetricsSample,Errors (Count / 1 sec),Rate,0
12/28/2020 2:20:05 PM,System.Runtime,CPU Usage (%),Metric,0
12/28/2020 2:20:07 PM,System.Runtime,Working Set (MB),Metric,64
12/28/2020 2:20:07 PM,System.Runtime,GC Heap Size (MB),Metric,4
12/28/2020 2:20:07 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:07 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:07 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12/28/2020 2:20:07 PM,System.Runtime,ThreadPool Thread Count,Metric,5
12/28/2020 2:20:07 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,1
12/28/2020 2:20:07 PM,System.Runtime,ThreadPool Queue Length,Metric,0
12/28/2020 2:20:07 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,8
12/28/2020 2:20:07 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,218936
12/28/2020 2:20:07 PM,System.Runtime,Number of Active Timers,Metric,2
12/28/2020 2:20:07 PM,System.Runtime,GC Fragmentation (%),Metric,21.5957509128898
12/28/2020 2:20:07 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12/28/2020 2:20:07 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
12/28/2020 2:20:07 PM,System.Runtime,Gen 0 Size (B),Metric,949944
12/28/2020 2:20:07 PM,System.Runtime,Gen 1 Size (B),Metric,1072232
12/28/2020 2:20:07 PM,System.Runtime,Gen 2 Size (B),Metric,24
